,id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5
703,DE-0190029082,2018-04-26,CDU/CSU,0.011675576841820941,0.011646490384980408,0.011642709469594538,0.011727561674704722,0.011644796466117194,0.9416628651627822
704,DE-0190029084,2018-04-26,FDP,0.01431611150140953,0.014351865370458232,0.014280248491886516,0.01438361383506649,0.014281265371427172,0.9283868954297521
705,DE-0190029088,2018-04-26,CDU/CSU,0.012833847793142793,0.012802891756704704,0.012793680419885515,0.012896543312526366,0.012794236994167632,0.9358787997235729
706,DE-0190029095,2018-04-26,SPD,0.014656389996871487,0.014617064859463593,0.014605152013147804,0.6592624846102572,0.014607588375599103,0.2822513201446608
707,DE-0190029098,2018-04-26,FDP,0.011975032959009908,0.011938493071692613,0.011930343672937504,0.7711627264086194,0.011930768297288561,0.18106263559045185
708,DE-0190029099,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.013588777529635006,0.013658204153890801,0.013531115285293787,0.9319349997397625,0.01352750305417125,0.013759400237246727
709,DE-0190029104,2018-04-26,SPD,0.01602817937473808,0.015994918047834896,0.09067108678824821,0.016263998947354075,0.015988800527607688,0.8450530163142171
710,DE-0190029106,2018-04-26,CDU/CSU,0.014252709114638728,0.014203613375551278,0.07881934493586545,0.014294582080500377,0.014196711268498335,0.8642330392249458
711,DE-0190029107,2018-04-26,FDP,0.0140883058131629,0.014050642602691508,0.10221634729362819,0.014205941355618383,0.014031175936768598,0.8414075869981305
712,DE-0190029108,2018-04-26,DIE LINKE,0.015443811806528207,0.015418405014140333,0.050498791343068415,0.015491507276876945,0.015413771079444059,0.887733713479942
713,DE-0190029109,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.01491819921527506,0.014845373669501172,0.08625977988213337,0.014990042406550854,0.014839456936416837,0.8541471478901226
714,DE-0190029110,2018-04-26,SPD,0.012844184746718933,0.01279876635227914,0.07724999345956839,0.012877040860180652,0.012791796440680596,0.8714382181405723
715,DE-0190029121,2018-04-26,SPD,0.16456154507744816,0.01198043794168494,0.011962507781923199,0.012164402097189537,0.011963943620899725,0.7873671634808543
716,DE-0190029122,2018-04-26,FDP,0.10070876002968619,0.013828338416140503,0.013826022472801364,0.8436844829044583,0.013815781385703307,0.01413661479121034
717,DE-0190029123,2018-04-26,DIE LINKE,0.17496753989003333,0.013108861422311695,0.013098047463951847,0.10376608821113138,0.013105530839446712,0.681953932173125
718,DE-0190029124,2018-04-26,CDU/CSU,0.4093670337346802,0.013549967920051668,0.013531960873145038,0.013859897675117833,0.01354030775141543,0.5361508320455898
719,DE-0190029128,2018-04-26,SPD,0.014242113553001172,0.014192026229234789,0.01418720137815961,0.014360895436258968,0.014187753725138558,0.9288300096782068
720,DE-0190029129,2018-04-26,AfD,0.012359855198837357,0.012331762992325718,0.01232290261132806,0.012434076665838251,0.012324139336415513,0.9382272631952552
721,DE-0190029132,2018-04-26,DIE LINKE,0.013521817111457888,0.01349669684700715,0.01348934185253283,0.013586344073168277,0.013489926475827764,0.9324158736400061
722,DE-0190029133,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.015188492923809823,0.015158534114567792,0.015370448988021571,0.015241142284494328,0.015161492929735357,0.9238798887593712
723,DE-0190029135,2018-04-26,CDU/CSU,0.0134028807185909,0.01336743850817024,0.01336006444116072,0.01350299289561482,0.013360208515961489,0.9330064149205018
724,DE-0190029152,2018-04-26,CDU/CSU,0.01245108040535587,0.012418463212144652,0.0124100056748722,0.7720167892340918,0.012448107331676771,0.17825555414185884
725,DE-0190029155,2018-04-26,AfD,0.019495394652635233,0.019452389668330995,0.019441270156660986,0.902421183027172,0.01944151063100005,0.01974825186420069
726,DE-0190029156,2018-04-26,FDP,0.02408715461889011,0.024025787914429487,0.024018265099056454,0.8795946636926831,0.024020243094233815,0.02425388558070695
727,DE-0190029158,2018-04-26,DIE LINKE,0.013006263660630166,0.012966075003619454,0.012954307611366171,0.5970979961443329,0.012958875717679213,0.351016481862372
728,DE-0190029159,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.0147526304984941,0.014689953155694265,0.014676126526701581,0.9262127644218345,0.01467778893722808,0.01499073646004741
729,DE-0190029160,2018-04-26,AfD,0.018001539281929633,0.017907246756707698,0.017893034066094552,0.6505164366855537,0.017895504508832056,0.2777862387008824
730,DE-0190029161,2018-04-26,CDU/CSU,0.011088177399070403,0.011039968367023076,0.011011856048819891,0.5922341053607488,0.01101420889713547,0.36361168392720233
731,DE-0190029171,2018-04-26,DIE LINKE,0.014068531662429468,0.013999015420976087,0.013988048936639434,0.9298078081409274,0.013989368175314935,0.014147227663712507
732,DE-0190029172,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.012603074475202956,0.012383665607425437,0.012375376272923604,0.7702937172665199,0.01237713355379696,0.17996703282413115
733,DE-0190029174,2018-04-26,FDP,0.011337157834912365,0.011261707542193179,0.011253099032772327,0.9434925727689998,0.01125862490585661,0.011396837915265742
734,DE-0190029177,2018-04-26,DIE LINKE,0.01778456861135625,0.017736908777519492,0.017717095286617388,0.6235341445198287,0.018583495444903758,0.3046437873597743
735,DE-0190029181,2018-04-26,FDP,0.014669994433761593,0.01461623788108422,0.014592725678789987,0.6637228662093131,0.014594458409168233,0.2778037173878829
736,DE-0190029182,2018-04-26,FDP,0.014157953014281405,0.014096613009771487,0.014083860715287994,0.5234868947820127,0.014100755528877244,0.4200739229497692
737,DE-0190029187,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.2005696709013056,0.013451731709809156,0.01333427177033906,0.013457525489391765,0.01333582268574155,0.7458509774434129
738,DE-0190029189,2018-04-26,AfD,0.012458237184592748,0.011620723539804756,0.011479361756256233,0.011758855652289613,0.0114802068038796,0.941202615063177
739,DE-0190029190,2018-04-26,SPD,0.15678211436007627,0.012078379097449146,0.01197817835669803,0.01211863146671266,0.011987217370501131,0.7950554793485628
740,DE-0190029191,2018-04-26,FDP,0.013457046465698752,0.013386815502875559,0.013358024637145341,0.013523818507958392,0.013372395824818055,0.932901899061504
741,DE-0190029193,2018-04-26,CDU/CSU,0.049473715580197954,0.01228042185289997,0.012248929265255629,0.012426619719718474,0.012250397887108543,0.9013199156948194
742,DE-0190029194,2018-04-26,AfD,0.1894353881145117,0.01274177005628145,0.012722419845322809,0.012884972126870824,0.012726978927594815,0.7594884709294184
743,DE-0190029200,2018-04-26,SPD,0.015811636137742145,0.01582368015175818,0.015755643036056623,0.9209090626875479,0.01576504501275138,0.015934932974143747
744,DE-0190029203,2018-04-26,CDU/CSU,0.016212578611015393,0.016165204208512193,0.01596555672908566,0.9195214000881288,0.015988542898507534,0.01614671746475049
745,DE-0190029204,2018-04-26,SPD,0.014809209813453742,0.014681573007817727,0.014573432715002433,0.9265639679126337,0.014575141097119033,0.01479667545397325
746,DE-0190030003,2018-04-27,CDU/CSU,0.013157816096105533,0.01312683734213474,0.013102386275616992,0.013287104532244496,0.01310288370360386,0.9342229720502944
747,DE-0190030004,2018-04-27,AfD,0.012349224493032933,0.012324337461437655,0.012321233288371867,0.012403250554392741,0.012321711868129285,0.9382802423346355
748,DE-0190030005,2018-04-27,SPD,0.015093385650993553,0.015055636841550432,0.015047922869474052,0.015304313322097179,0.015052628317560681,0.9244461129983241
749,DE-0190030007,2018-04-27,SPD,0.023265863168762144,0.023228281073832093,0.02321433937339126,0.023444708502838082,0.023215230157943093,0.8836315777232333
750,DE-0190030008,2018-04-27,FDP,0.014563530750902089,0.01452036556519068,0.014502945329362337,0.01460290028432199,0.014508770711852212,0.9273014873583707
751,DE-0190030009,2018-04-27,DIE LINKE,0.011631385091315033,0.011610198164573917,0.011630123744642102,0.01167584103623397,0.011606655094277865,0.9418457968689571
752,DE-0190030012,2018-04-27,AfD,0.011732477105241884,0.011694018154730363,0.011689703614626097,0.011799764442859842,0.0116908616208712,0.9413931750616706
753,DE-0190030020,2018-04-27,CDU/CSU,0.01277936266820944,0.012744594832109024,0.01273404480655658,0.013108241893440233,0.012747867559263541,0.9358858882404213
754,DE-0190030024,2018-04-27,BÜNDNIS 90/DIE GRÜNEN,0.01451039010152273,0.01447121705183846,0.014460797563443362,0.014777189450432184,0.014521407863689868,0.9272589979690734
755,DE-0190030034,2018-04-27,DIE LINKE,0.011462113107724556,0.01139131839576868,0.011378130759583343,0.011694563693787546,0.011400138066034527,0.9426737359771014
756,DE-0190030035,2018-04-27,AfD,0.013506964946013464,0.013457112551876465,0.013441143191218136,0.20221422549450768,0.013449209676316352,0.743931344140068
757,DE-0190030036,2018-04-27,CDU/CSU,0.01182018209655291,0.011656672714483068,0.011631500136453126,0.4812128354040912,0.01164981214132761,0.47202899750709204
758,DE-0190030040,2018-04-27,DIE LINKE,0.013294320992321623,0.013258993002511741,0.013253503566577333,0.013378698434609822,0.01325417979267097,0.9335603042113085
759,DE-0190030042,2018-04-27,AfD,0.015561180509322078,0.01553213603145829,0.015516974680982721,0.015597627983543598,0.015517297351805005,0.9222747834428884
760,DE-0190030046,2018-04-27,CDU/CSU,0.011836119584336082,0.01170502201043516,0.011700393238051714,0.011817993276795833,0.011700663454668208,0.941239808435713
761,DE-0190030052,2018-04-27,CDU/CSU,0.013430427514387056,0.013409239319223483,0.01338914100446426,0.9328001588915604,0.013387978995017324,0.013583054275347431
762,DE-0190030054,2018-04-27,SPD,0.012662289332170173,0.012630228530383506,0.012617802176661534,0.9366638738235914,0.012615159677896419,0.012810646459296852
763,DE-0190030056,2018-04-27,FDP,0.012278430628482655,0.012231120511615227,0.012217515486584056,0.9386393890731469,0.012218063760545624,0.01241548053962549
764,DE-0190030057,2018-04-27,DIE LINKE,0.01448517869985889,0.01443863547793829,0.014426304465373853,0.9275906095148309,0.014426789672111091,0.014632482169887133
765,DE-0190033042,2018-05-17,AfD,0.04344149987620043,0.04334064629230204,0.043320282101767596,0.0437310320335116,0.04332918605453787,0.7828373536416804
766,DE-0190034038,2018-05-18,SPD,0.013702916017717573,0.013677481262937583,0.013477512921371072,0.5181128268874888,0.013484554813999166,0.42754470809648587
767,DE-0190034042,2018-05-18,DIE LINKE,0.009793644492282289,0.009879038785091982,0.009653297058253043,0.3241120487859595,0.009658249652458008,0.6369037212259553
768,DE-0190034043,2018-05-18,BÜNDNIS 90/DIE GRÜNEN,0.01205744270607264,0.011964272973330598,0.011947215468616929,0.6649464886069529,0.011952928049533266,0.2871316521954936
