id,date,party,sentiment
DE-0190237088,2021-06-25,CDU/CSU,negative
DE-0190237089,2021-06-25,AfD,negative
DE-0190237093,2021-06-25,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190237096,2021-06-25,SPD,negative
DE-0190237097,2021-06-25,AfD,neutral
DE-0190237098,2021-06-25,CDU/CSU,negative
DE-0190237099,2021-06-25,FDP,neutral
DE-0190237100,2021-06-25,DIE LINKE,neutral
DE-0190237101,2021-06-25,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190237102,2021-06-25,CDU/CSU,neutral
DE-0190237103,2021-06-25,CDU/CSU,neutral
DE-0190239012,2021-09-07,AfD,neutral
DE-0190239014,2021-09-07,FDP,neutral
DE-0190239015,2021-09-07,DIE LINKE,neutral
DE-0190239017,2021-09-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190239018,2021-09-07,AfD,negative
DE-0190239020,2021-09-07,FDP,negative
DE-0190239022,2021-09-07,SPD,neutral
DE-0190239029,2021-09-07,SPD,neutral
DE-0190239032,2021-09-07,FDP,neutral
DE-0190239036,2021-09-07,AfD,neutral
DE-0190239038,2021-09-07,FDP,neutral
DE-0190239040,2021-09-07,CDU/CSU,neutral
DE-0190239044,2021-09-07,AfD,neutral
DE-0190239048,2021-09-07,AfD,neutral
DE-0190239051,2021-09-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190203004,2021-01-13,AfD,neutral
DE-0190203008,2021-01-13,DIE LINKE,neutral
DE-0190203012,2021-01-13,CDU/CSU,neutral
DE-0190203017,2021-01-13,CDU/CSU,neutral
DE-0190203036,2021-01-13,FDP,negative
DE-0190203038,2021-01-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190203039,2021-01-13,CDU/CSU,neutral
DE-0190203046,2021-01-13,SPD,neutral
DE-0190203048,2021-01-13,DIE LINKE,negative
DE-0190203049,2021-01-13,FDP,neutral
DE-0190203052,2021-01-13,SPD,neutral
DE-0190203055,2021-01-13,CDU/CSU,neutral
DE-0190203056,2021-01-13,AfD,neutral
DE-0190203058,2021-01-13,FDP,neutral
DE-0190203060,2021-01-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204008,2021-01-14,AfD,neutral
DE-0190204009,2021-01-14,CDU/CSU,neutral
DE-0190204014,2021-01-14,AfD,neutral
DE-0190204019,2021-01-14,SPD,neutral
DE-0190204021,2021-01-14,DIE LINKE,negative
DE-0190204023,2021-01-14,CDU/CSU,neutral
DE-0190204028,2021-01-14,AfD,neutral
DE-0190204029,2021-01-14,SPD,neutral
DE-0190204030,2021-01-14,FDP,neutral
DE-0190204031,2021-01-14,DIE LINKE,neutral
DE-0190204034,2021-01-14,DIE LINKE,neutral
DE-0190204035,2021-01-14,DIE LINKE,neutral
DE-0190204036,2021-01-14,DIE LINKE,neutral
DE-0190204039,2021-01-14,DIE LINKE,neutral
DE-0190204042,2021-01-14,DIE LINKE,negative
DE-0190204043,2021-01-14,DIE LINKE,neutral
DE-0190204061,2021-01-14,DIE LINKE,neutral
DE-0190204062,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204068,2021-01-14,AfD,neutral
DE-0190204070,2021-01-14,FDP,neutral
DE-0190204073,2021-01-14,CDU/CSU,neutral
DE-0190204076,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204089,2021-01-14,AfD,negative
DE-0190204091,2021-01-14,FDP,neutral
DE-0190204094,2021-01-14,SPD,negative
DE-0190204100,2021-01-14,CDU/CSU,negative
DE-0190204104,2021-01-14,AfD,neutral
DE-0190204105,2021-01-14,CDU/CSU,negative
DE-0190204106,2021-01-14,FDP,neutral
DE-0190204107,2021-01-14,DIE LINKE,neutral
DE-0190204108,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204109,2021-01-14,CDU/CSU,neutral
DE-0190204115,2021-01-14,CDU/CSU,neutral
DE-0190204118,2021-01-14,AfD,neutral
DE-0190204120,2021-01-14,DIE LINKE,neutral
DE-0190204121,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204122,2021-01-14,CDU/CSU,neutral
DE-0190204125,2021-01-14,CDU/CSU,neutral
DE-0190204127,2021-01-14,SPD,neutral
DE-0190204130,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190204132,2021-01-14,CDU/CSU,neutral
DE-0190204137,2021-01-14,AfD,negative
DE-0190204138,2021-01-14,SPD,neutral
DE-0190204139,2021-01-14,FDP,neutral
DE-0190204140,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190204142,2021-01-14,SPD,neutral
DE-0190204146,2021-01-14,CDU/CSU,neutral
DE-0190204148,2021-01-14,FDP,neutral
DE-0190204151,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204177,2021-01-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190204178,2021-01-14,AfD,neutral
DE-0190205005,2021-01-27,SPD,neutral
DE-0190205006,2021-01-27,FDP,neutral
DE-0190205029,2021-01-27,DIE LINKE,neutral
DE-0190205032,2021-01-27,AfD,neutral
DE-0190205034,2021-01-27,CDU/CSU,neutral
DE-0190205035,2021-01-27,SPD,neutral
DE-0190205040,2021-01-27,AfD,neutral
DE-0190205042,2021-01-27,FDP,neutral
DE-0190205050,2021-01-27,CDU/CSU,neutral
DE-0190205052,2021-01-27,SPD,neutral
DE-0190205055,2021-01-27,CDU/CSU,neutral
DE-0190205056,2021-01-27,SPD,neutral
DE-0190205059,2021-01-27,CDU/CSU,neutral
DE-0190205060,2021-01-27,AfD,neutral
DE-0190205061,2021-01-27,SPD,neutral
DE-0190205066,2021-01-27,SPD,neutral
DE-0190205067,2021-01-27,CDU/CSU,neutral
DE-0190205074,2021-01-27,FDP,neutral
DE-0190205075,2021-01-27,DIE LINKE,neutral
DE-0190205076,2021-01-27,CDU/CSU,neutral
DE-0190205077,2021-01-27,SPD,neutral
DE-0190206012,2021-01-28,SPD,neutral
DE-0190206014,2021-01-28,SPD,neutral
DE-0190206015,2021-01-28,CDU/CSU,neutral
DE-0190206020,2021-01-28,DIE LINKE,neutral
DE-0190206021,2021-01-28,AfD,neutral
DE-0190206024,2021-01-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190206029,2021-01-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190206032,2021-01-28,CDU/CSU,neutral
DE-0190206036,2021-01-28,AfD,negative
DE-0190206077,2021-01-28,DIE LINKE,negative
DE-0190206078,2021-01-28,DIE LINKE,negative
DE-0190206080,2021-01-28,DIE LINKE,negative
DE-0190206084,2021-01-28,DIE LINKE,negative
DE-0190206085,2021-01-28,DIE LINKE,neutral
DE-0190206088,2021-01-28,CDU/CSU,negative
DE-0190206089,2021-01-28,DIE LINKE,negative
DE-0190206103,2021-01-28,FDP,neutral
DE-0190206106,2021-01-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190206107,2021-01-28,CDU/CSU,neutral
DE-0190206114,2021-01-28,SPD,neutral
DE-0190206115,2021-01-28,FDP,neutral
DE-0190206119,2021-01-28,SPD,neutral
DE-0190206123,2021-01-28,CDU/CSU,neutral
DE-0190206124,2021-01-28,AfD,neutral
DE-0190206125,2021-01-28,SPD,neutral
DE-0190206126,2021-01-28,FDP,negative
DE-0190206127,2021-01-28,DIE LINKE,negative
DE-0190206129,2021-01-28,CDU/CSU,neutral
DE-0190206155,2021-01-28,AfD,neutral
DE-0190206156,2021-01-28,CDU/CSU,neutral
DE-0190206168,2021-01-28,FDP,neutral
DE-0190206170,2021-01-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190206184,2021-01-28,AfD,neutral
DE-0190206186,2021-01-28,CDU/CSU,neutral
DE-0190206188,2021-01-28,DIE LINKE,neutral
DE-0190206193,2021-01-28,CDU/CSU,neutral
DE-0190206194,2021-01-28,AfD,negative
DE-0190206195,2021-01-28,SPD,neutral
DE-0190206196,2021-01-28,FDP,neutral
DE-0190206197,2021-01-28,DIE LINKE,neutral
DE-0190206199,2021-01-28,SPD,neutral
DE-0190207015,2021-01-29,AfD,negative
DE-0190207016,2021-01-29,CDU/CSU,neutral
DE-0190207019,2021-01-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190207020,2021-01-29,SPD,neutral
DE-0190207021,2021-01-29,CDU/CSU,neutral
DE-0190207024,2021-01-29,AfD,neutral
DE-0190207026,2021-01-29,FDP,neutral
DE-0190207030,2021-01-29,CDU/CSU,neutral
DE-0190207033,2021-01-29,SPD,neutral
DE-0190207036,2021-01-29,AfD,neutral
DE-0190207054,2021-01-29,SPD,neutral
DE-0190207055,2021-01-29,FDP,negative
DE-0190207062,2021-01-29,DIE LINKE,neutral
DE-0190207066,2021-01-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190207067,2021-01-29,CDU/CSU,neutral
DE-0190207069,2021-01-29,SPD,neutral
DE-0190207071,2021-01-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190207072,2021-01-29,SPD,neutral
DE-0190207073,2021-01-29,CDU/CSU,neutral
DE-0190207088,2021-01-29,AfD,negative
DE-0190207089,2021-01-29,SPD,neutral
DE-0190207092,2021-01-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190207099,2021-01-29,AfD,neutral
DE-0190207101,2021-01-29,DIE LINKE,neutral
DE-0190207102,2021-01-29,CDU/CSU,neutral
DE-0190207105,2021-01-29,DIE LINKE,neutral
DE-0190207106,2021-01-29,CDU/CSU,neutral
DE-0190207107,2021-01-29,AfD,neutral
DE-0190207108,2021-01-29,SPD,neutral
DE-0190207110,2021-01-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190207113,2021-01-29,SPD,neutral
DE-0190207114,2021-01-29,DIE LINKE,neutral
DE-0190207115,2021-01-29,CDU/CSU,neutral
DE-0190208019,2021-02-10,CDU/CSU,neutral
DE-0190208021,2021-02-10,AfD,neutral
DE-0190208023,2021-02-10,FDP,neutral
DE-0190208025,2021-02-10,CDU/CSU,neutral
DE-0190208026,2021-02-10,AfD,neutral
DE-0190208028,2021-02-10,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190208036,2021-02-10,CDU/CSU,neutral
DE-0190208037,2021-02-10,FDP,neutral
DE-0190208040,2021-02-10,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190208041,2021-02-10,CDU/CSU,neutral
DE-0190208045,2021-02-10,FDP,neutral
DE-0190208046,2021-02-10,CDU/CSU,neutral
DE-0190208047,2021-02-10,AfD,neutral
DE-0190208048,2021-02-10,SPD,neutral
DE-0190208049,2021-02-10,DIE LINKE,negative
DE-0190208050,2021-02-10,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190208053,2021-02-10,FDP,negative
DE-0190208055,2021-02-10,CDU/CSU,neutral
DE-0190209007,2021-02-11,CDU/CSU,neutral
DE-0190209009,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190209011,2021-02-11,AfD,neutral
DE-0190209012,2021-02-11,CDU/CSU,neutral
DE-0190209015,2021-02-11,CDU/CSU,neutral
DE-0190209017,2021-02-11,FDP,neutral
DE-0190209018,2021-02-11,CDU/CSU,neutral
DE-0190209021,2021-02-11,AfD,negative
DE-0190209025,2021-02-11,DIE LINKE,negative
DE-0190209028,2021-02-11,FDP,neutral
DE-0190209050,2021-02-11,CDU/CSU,neutral
DE-0190209051,2021-02-11,AfD,negative
DE-0190209053,2021-02-11,FDP,neutral
DE-0190209054,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190209055,2021-02-11,CDU/CSU,neutral
DE-0190209058,2021-02-11,DIE LINKE,neutral
DE-0190209060,2021-02-11,CDU/CSU,neutral
DE-0190209061,2021-02-11,CDU/CSU,neutral
DE-0190209068,2021-02-11,FDP,neutral
DE-0190209070,2021-02-11,DIE LINKE,negative
DE-0190209072,2021-02-11,CDU/CSU,neutral
DE-0190209073,2021-02-11,AfD,neutral
DE-0190209074,2021-02-11,SPD,neutral
DE-0190209076,2021-02-11,SPD,neutral
DE-0190209077,2021-02-11,CDU/CSU,neutral
DE-0190209081,2021-02-11,AfD,neutral
DE-0190209082,2021-02-11,CDU/CSU,neutral
DE-0190209083,2021-02-11,FDP,neutral
DE-0190209084,2021-02-11,DIE LINKE,neutral
DE-0190209085,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190209101,2021-02-11,AfD,negative
DE-0190209102,2021-02-11,SPD,neutral
DE-0190209106,2021-02-11,CDU/CSU,neutral
DE-0190209107,2021-02-11,SPD,neutral
DE-0190209108,2021-02-11,CDU/CSU,neutral
DE-0190209113,2021-02-11,CDU/CSU,neutral
DE-0190209116,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190209117,2021-02-11,SPD,neutral
DE-0190209125,2021-02-11,AfD,negative
DE-0190209131,2021-02-11,CDU/CSU,neutral
DE-0190209132,2021-02-11,AfD,neutral
DE-0190209133,2021-02-11,SPD,neutral
DE-0190209135,2021-02-11,DIE LINKE,neutral
DE-0190209138,2021-02-11,SPD,neutral
DE-0190209139,2021-02-11,CDU/CSU,neutral
DE-0190209142,2021-02-11,DIE LINKE,neutral
DE-0190209144,2021-02-11,AfD,neutral
DE-0190209145,2021-02-11,SPD,neutral
DE-0190209146,2021-02-11,FDP,neutral
DE-0190209147,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190209149,2021-02-11,CDU/CSU,neutral
DE-0190209153,2021-02-11,AfD,neutral
DE-0190209155,2021-02-11,FDP,neutral
DE-0190209158,2021-02-11,CDU/CSU,neutral
DE-0190209161,2021-02-11,SPD,neutral
DE-0190209164,2021-02-11,FDP,neutral
DE-0190209165,2021-02-11,DIE LINKE,negative
DE-0190209166,2021-02-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190209168,2021-02-11,CDU/CSU,neutral
DE-0190210004,2021-02-12,AfD,negative
DE-0190210006,2021-02-12,FDP,neutral
DE-0190210008,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190210009,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210015,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210018,2021-02-12,FDP,negative
DE-0190210019,2021-02-12,FDP,neutral
DE-0190210020,2021-02-12,AfD,negative
DE-0190210022,2021-02-12,DIE LINKE,negative
DE-0190210023,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210024,2021-02-12,CDU/CSU,negative
DE-0190210025,2021-02-12,AfD,neutral
DE-0190210027,2021-02-12,FDP,neutral
DE-0190210034,2021-02-12,AfD,neutral
DE-0190210036,2021-02-12,FDP,neutral
DE-0190210037,2021-02-12,DIE LINKE,negative
DE-0190210038,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210039,2021-02-12,SPD,neutral
DE-0190210041,2021-02-12,CDU/CSU,neutral
DE-0190210044,2021-02-12,SPD,neutral
DE-0190210046,2021-02-12,AfD,neutral
DE-0190210048,2021-02-12,DIE LINKE,negative
DE-0190210049,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210050,2021-02-12,SPD,neutral
DE-0190210051,2021-02-12,DIE LINKE,neutral
DE-0190210070,2021-02-12,FDP,neutral
DE-0190210074,2021-02-12,SPD,negative
DE-0190210082,2021-02-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190210083,2021-02-12,CDU/CSU,neutral
DE-0190210088,2021-02-12,AfD,neutral
DE-0190210089,2021-02-12,SPD,neutral
DE-0190210090,2021-02-12,FDP,neutral
DE-0190210091,2021-02-12,DIE LINKE,negative
DE-0190211018,2021-02-24,AfD,neutral
DE-0190211019,2021-02-24,SPD,neutral
DE-0190211020,2021-02-24,DIE LINKE,neutral
DE-0190211021,2021-02-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190211022,2021-02-24,CDU/CSU,neutral
DE-0190211023,2021-02-24,AfD,neutral
DE-0190211024,2021-02-24,SPD,neutral
DE-0190211033,2021-02-24,AfD,positive
DE-0190211035,2021-02-24,FDP,neutral
DE-0190211037,2021-02-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190211040,2021-02-24,CDU/CSU,neutral
DE-0190211041,2021-02-24,FDP,neutral
DE-0190211042,2021-02-24,DIE LINKE,neutral
DE-0190211044,2021-02-24,CDU/CSU,negative
DE-0190211057,2021-02-24,AfD,neutral
DE-0190211063,2021-02-24,SPD,neutral
DE-0190211067,2021-02-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190211068,2021-02-24,AfD,neutral
DE-0190211071,2021-02-24,DIE LINKE,negative
DE-0190212035,2021-02-25,AfD,negative
DE-0190212037,2021-02-25,FDP,neutral
DE-0190212040,2021-02-25,SPD,neutral
DE-0190212041,2021-02-25,AfD,neutral
DE-0190212045,2021-02-25,CDU/CSU,neutral
DE-0190212100,2021-02-25,SPD,neutral
DE-0190212104,2021-02-25,SPD,negative
DE-0190212124,2021-02-25,AfD,neutral
DE-0190212125,2021-02-25,SPD,neutral
DE-0190212127,2021-02-25,SPD,negative
DE-0190212131,2021-02-25,CDU/CSU,neutral
DE-0190212132,2021-02-25,SPD,negative
DE-0190212133,2021-02-25,CDU/CSU,neutral
DE-0190212135,2021-02-25,FDP,neutral
DE-0190212136,2021-02-25,CDU/CSU,negative
DE-0190212145,2021-02-25,CDU/CSU,neutral
DE-0190213004,2021-02-26,AfD,negative
DE-0190213005,2021-02-26,SPD,neutral
DE-0190213007,2021-02-26,DIE LINKE,neutral
DE-0190213008,2021-02-26,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190213009,2021-02-26,CDU/CSU,neutral
DE-0190213011,2021-02-26,SPD,neutral
DE-0190213014,2021-02-26,FDP,neutral
DE-0190213018,2021-02-26,AfD,neutral
DE-0190213021,2021-02-26,SPD,neutral
DE-0190213022,2021-02-26,DIE LINKE,negative
DE-0190213027,2021-02-26,AfD,neutral
DE-0190213028,2021-02-26,SPD,neutral
DE-0190213029,2021-02-26,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190213030,2021-02-26,AfD,neutral
DE-0190213031,2021-02-26,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190213032,2021-02-26,CDU/CSU,neutral
DE-0190213049,2021-02-26,AfD,negative
DE-0190213050,2021-02-26,CDU/CSU,neutral
DE-0190213051,2021-02-26,FDP,negative
DE-0190213053,2021-02-26,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190213055,2021-02-26,CDU/CSU,neutral
DE-0190213074,2021-02-26,AfD,negative
DE-0190213075,2021-02-26,CDU/CSU,neutral
DE-0190213077,2021-02-26,DIE LINKE,neutral
DE-0190213081,2021-02-26,CDU/CSU,neutral
DE-0190214016,2021-03-03,FDP,neutral
DE-0190214024,2021-03-03,SPD,neutral
DE-0190214025,2021-03-03,FDP,neutral
DE-0190214027,2021-03-03,SPD,neutral
DE-0190214032,2021-03-03,SPD,neutral
DE-0190214034,2021-03-03,CDU/CSU,neutral
DE-0190214035,2021-03-03,FDP,neutral
DE-0190214037,2021-03-03,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190214040,2021-03-03,CDU/CSU,neutral
DE-0190214045,2021-03-03,AfD,neutral
DE-0190214047,2021-03-03,AfD,neutral
DE-0190214049,2021-03-03,DIE LINKE,negative
DE-0190214052,2021-03-03,AfD,neutral
DE-0190214057,2021-03-03,SPD,neutral
DE-0190214059,2021-03-03,AfD,neutral
DE-0190214060,2021-03-03,CDU/CSU,neutral
DE-0190214062,2021-03-03,DIE LINKE,neutral
DE-0190214065,2021-03-03,CDU/CSU,neutral
DE-0190214069,2021-03-03,FDP,neutral
DE-0190214070,2021-03-03,CDU/CSU,neutral
DE-0190214071,2021-03-03,FDP,neutral
DE-0190214073,2021-03-03,FDP,neutral
DE-0190214076,2021-03-03,AfD,negative
DE-0190214080,2021-03-03,CDU/CSU,neutral
DE-0190214088,2021-03-03,DIE LINKE,neutral
DE-0190214089,2021-03-03,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215022,2021-03-04,AfD,negative
DE-0190215024,2021-03-04,CDU/CSU,neutral
DE-0190215025,2021-03-04,FDP,neutral
DE-0190215029,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215033,2021-03-04,SPD,neutral
DE-0190215034,2021-03-04,DIE LINKE,negative
DE-0190215035,2021-03-04,SPD,neutral
DE-0190215039,2021-03-04,CDU/CSU,neutral
DE-0190215044,2021-03-04,SPD,neutral
DE-0190215049,2021-03-04,AfD,neutral
DE-0190215052,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215053,2021-03-04,CDU/CSU,neutral
DE-0190215054,2021-03-04,SPD,neutral
DE-0190215057,2021-03-04,DIE LINKE,neutral
DE-0190215058,2021-03-04,CDU/CSU,neutral
DE-0190215059,2021-03-04,AfD,negative
DE-0190215060,2021-03-04,SPD,neutral
DE-0190215061,2021-03-04,FDP,neutral
DE-0190215062,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215065,2021-03-04,SPD,neutral
DE-0190215069,2021-03-04,SPD,neutral
DE-0190215080,2021-03-04,AfD,neutral
DE-0190215082,2021-03-04,FDP,negative
DE-0190215083,2021-03-04,DIE LINKE,neutral
DE-0190215085,2021-03-04,SPD,neutral
DE-0190215087,2021-03-04,CDU/CSU,negative
DE-0190215088,2021-03-04,SPD,neutral
DE-0190215091,2021-03-04,SPD,negative
DE-0190215092,2021-03-04,CDU/CSU,neutral
DE-0190215098,2021-03-04,FDP,neutral
DE-0190215099,2021-03-04,DIE LINKE,neutral
DE-0190215100,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215101,2021-03-04,SPD,neutral
DE-0190215106,2021-03-04,FDP,neutral
DE-0190215108,2021-03-04,AfD,neutral
DE-0190215109,2021-03-04,SPD,neutral
DE-0190215111,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190215112,2021-03-04,CDU/CSU,neutral
DE-0190215117,2021-03-04,AfD,neutral
DE-0190215119,2021-03-04,FDP,negative
DE-0190215121,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190215127,2021-03-04,AfD,neutral
DE-0190215131,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215136,2021-03-04,CDU/CSU,neutral
DE-0190215137,2021-03-04,AfD,neutral
DE-0190215138,2021-03-04,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190215140,2021-03-04,SPD,negative
DE-0190215141,2021-03-04,FDP,negative
DE-0190215146,2021-03-04,AfD,neutral
DE-0190215148,2021-03-04,FDP,negative
DE-0190215152,2021-03-04,CDU/CSU,neutral
DE-0190215153,2021-03-04,CDU/CSU,neutral
DE-0190215156,2021-03-04,DIE LINKE,neutral
DE-0190215159,2021-03-04,SPD,neutral
DE-0190215160,2021-03-04,FDP,neutral
DE-0190215165,2021-03-04,CDU/CSU,negative
DE-0190215166,2021-03-04,AfD,negative
DE-0190215167,2021-03-04,SPD,neutral
DE-0190215168,2021-03-04,FDP,negative
DE-0190215187,2021-03-04,AfD,negative
DE-0190215189,2021-03-04,FDP,neutral
DE-0190215190,2021-03-04,DIE LINKE,neutral
DE-0190215193,2021-03-04,SPD,neutral
DE-0190215195,2021-03-04,CDU/CSU,neutral
DE-0190215202,2021-03-04,CDU/CSU,neutral
DE-0190216003,2021-03-05,SPD,neutral
DE-0190216004,2021-03-05,AfD,neutral
DE-0190216013,2021-03-05,DIE LINKE,neutral
DE-0190216019,2021-03-05,CDU/CSU,neutral
DE-0190216026,2021-03-05,DIE LINKE,neutral
DE-0190216028,2021-03-05,CDU/CSU,neutral
DE-0190216032,2021-03-05,AfD,neutral
DE-0190216035,2021-03-05,FDP,negative
DE-0190216038,2021-03-05,CDU/CSU,neutral
DE-0190216058,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190216060,2021-03-05,AfD,negative
DE-0190216061,2021-03-05,SPD,neutral
DE-0190216062,2021-03-05,FDP,neutral
DE-0190216067,2021-03-05,DIE LINKE,neutral
DE-0190216075,2021-03-05,FDP,neutral
DE-0190216077,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190216078,2021-03-05,SPD,neutral
DE-0190216082,2021-03-05,AfD,negative
DE-0190216084,2021-03-05,FDP,neutral
DE-0190216085,2021-03-05,SPD,negative
DE-0190216086,2021-03-05,DIE LINKE,negative
DE-0190216087,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190216088,2021-03-05,CDU/CSU,neutral
DE-0190216092,2021-03-05,SPD,neutral
DE-0190216094,2021-03-05,CDU/CSU,neutral
DE-0190216095,2021-03-05,FDP,neutral
DE-0190216097,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190216098,2021-03-05,SPD,neutral
DE-0190216099,2021-03-05,CDU/CSU,neutral
DE-0190216104,2021-03-05,SPD,neutral
DE-0190216105,2021-03-05,FDP,neutral
DE-0190216106,2021-03-05,DIE LINKE,neutral
DE-0190216107,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190216112,2021-03-05,DIE LINKE,neutral
DE-0190216113,2021-03-05,AfD,negative
DE-0190216114,2021-03-05,DIE LINKE,neutral
DE-0190216116,2021-03-05,SPD,neutral
DE-0190216118,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190216119,2021-03-05,CDU/CSU,neutral
DE-0190216120,2021-03-05,SPD,neutral
DE-0190216121,2021-03-05,CDU/CSU,neutral
DE-0190216125,2021-03-05,CDU/CSU,neutral
DE-0190216126,2021-03-05,AfD,negative
DE-0190216127,2021-03-05,SPD,neutral
DE-0190216128,2021-03-05,FDP,neutral
DE-0190216129,2021-03-05,DIE LINKE,neutral
DE-0190216130,2021-03-05,CDU/CSU,negative
DE-0190216131,2021-03-05,AfD,neutral
DE-0190216134,2021-03-05,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190216136,2021-03-05,SPD,neutral
DE-0190217022,2021-03-24,CDU/CSU,neutral
DE-0190217025,2021-03-24,FDP,neutral
DE-0190217028,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217030,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217032,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217033,2021-03-24,CDU/CSU,negative
DE-0190217034,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190217036,2021-03-24,DIE LINKE,neutral
DE-0190217038,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217039,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217041,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217042,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217047,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190217049,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217051,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217052,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217053,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217056,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217057,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190217058,2021-03-24,BÜNDNIS 90/DIE GRÜNEN,neutral
